SK_ID_CURR,FLAG_OWN_CAR,OWN_CAR_AGE,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,REGION_RATING_CLIENT
260106,N,,N,House / apartment,2
434826,Y,19.0,N,Municipal apartment,2
288972,N,,Y,House / apartment,2
436333,N,,N,House / apartment,2
115054,N,,Y,House / apartment,3
411141,N,,Y,House / apartment,2
213267,N,,Y,House / apartment,2
307442,Y,19.0,Y,House / apartment,2
129893,N,,N,Municipal apartment,1
104256,N,,N,House / apartment,2
303568,N,,N,House / apartment,2
138493,Y,1.0,Y,House / apartment,2
211107,Y,2.0,N,House / apartment,3
410483,N,,Y,With parents,3
261060,N,,Y,House / apartment,2
212383,N,,Y,House / apartment,2
291440,N,,Y,House / apartment,2
276123,Y,9.0,N,House / apartment,1
281138,N,,Y,House / apartment,2
132466,N,,Y,House / apartment,2
438221,N,,N,With parents,2
195090,N,,N,House / apartment,1
144004,N,,Y,House / apartment,1
366846,N,,Y,House / apartment,3
110659,N,,Y,House / apartment,2
397077,N,,Y,House / apartment,2
395930,Y,3.0,Y,House / apartment,2
197904,N,,Y,House / apartment,3
415315,N,,N,With parents,2
179815,N,,Y,House / apartment,3
177234,N,,Y,House / apartment,3
172369,N,,Y,House / apartment,2
210091,N,,Y,House / apartment,2
151383,Y,16.0,Y,House / apartment,2
219107,N,,Y,Municipal apartment,2
447781,N,,Y,House / apartment,2
224607,Y,8.0,Y,House / apartment,2
268285,N,,Y,House / apartment,3
453847,N,,Y,House / apartment,3
267552,Y,65.0,Y,House / apartment,2
103787,Y,14.0,Y,House / apartment,2
309358,N,,Y,House / apartment,2
255956,N,,Y,House / apartment,3
250180,Y,12.0,N,House / apartment,2
254719,N,,N,Municipal apartment,2
284517,Y,11.0,Y,House / apartment,2
257843,Y,16.0,N,House / apartment,2
276772,N,,Y,House / apartment,2
145760,Y,12.0,N,House / apartment,2
162487,N,,Y,House / apartment,2
275177,N,,Y,House / apartment,2
241921,Y,4.0,Y,House / apartment,3
347539,N,,Y,House / apartment,2
285668,Y,13.0,Y,House / apartment,2
122315,Y,13.0,N,House / apartment,1
171832,N,,N,House / apartment,2
410086,N,,N,With parents,3
255972,Y,4.0,Y,House / apartment,2
306381,N,,Y,House / apartment,2
322068,Y,2.0,Y,House / apartment,2
384378,N,,Y,House / apartment,2
264410,N,,Y,House / apartment,2
349216,Y,33.0,N,House / apartment,2
372276,N,,Y,House / apartment,2
351706,N,,Y,House / apartment,2
369370,N,,N,House / apartment,2
447050,Y,20.0,Y,House / apartment,2
415026,Y,6.0,Y,House / apartment,1
238911,N,,N,House / apartment,2
135225,Y,65.0,Y,House / apartment,1
131341,Y,11.0,Y,House / apartment,2
324935,Y,3.0,N,With parents,2
232774,N,,N,House / apartment,1
108494,N,,Y,House / apartment,2
405218,Y,7.0,Y,House / apartment,2
114249,N,,N,House / apartment,2
300551,N,,Y,House / apartment,2
347223,N,,Y,House / apartment,2
293087,N,,Y,House / apartment,1
169690,N,,Y,House / apartment,2
284881,N,,N,House / apartment,3
395300,Y,9.0,N,House / apartment,2
174780,N,,Y,House / apartment,2
176684,Y,3.0,N,House / apartment,2
428258,N,,Y,With parents,2
136148,Y,9.0,Y,House / apartment,2
393996,N,,N,House / apartment,1
309379,N,,Y,House / apartment,2
265864,N,,N,House / apartment,2
279382,Y,6.0,Y,House / apartment,2
277742,N,,Y,House / apartment,3
164071,Y,7.0,N,House / apartment,2
292104,N,,Y,House / apartment,3
402165,Y,10.0,Y,House / apartment,2
173050,N,,Y,House / apartment,2
220036,N,,Y,House / apartment,2
388473,Y,23.0,N,House / apartment,1
312150,Y,6.0,Y,House / apartment,2
106726,N,,N,House / apartment,2
425283,Y,2.0,Y,House / apartment,2
136706,N,,Y,House / apartment,2
232660,N,,Y,House / apartment,1
314157,N,,Y,House / apartment,2
138261,Y,13.0,Y,With parents,2
281436,N,,Y,House / apartment,2
388111,Y,18.0,Y,With parents,3
378906,N,,Y,House / apartment,2
281823,N,,Y,House / apartment,2
148445,Y,0.0,Y,With parents,2
150102,Y,2.0,N,House / apartment,1
413328,N,,Y,House / apartment,3
264081,N,,Y,House / apartment,3
135212,N,,N,Municipal apartment,1
152557,N,,Y,House / apartment,2
292803,N,,Y,House / apartment,2
447170,Y,9.0,Y,Rented apartment,2
232848,Y,7.0,Y,House / apartment,2
150484,N,,N,House / apartment,2
309509,N,,Y,House / apartment,2
346267,N,,Y,Municipal apartment,2
324005,N,,N,House / apartment,2
178496,N,,N,House / apartment,1
150833,N,,N,House / apartment,2
281761,N,,Y,House / apartment,2
212967,N,,Y,House / apartment,2
149562,N,,Y,House / apartment,1
424624,Y,16.0,N,House / apartment,2
111863,Y,14.0,Y,House / apartment,2
307216,N,,Y,Office apartment,2
436962,Y,9.0,Y,House / apartment,2
391292,Y,29.0,Y,House / apartment,3
280219,Y,7.0,N,House / apartment,2
428830,N,,Y,House / apartment,2
448266,N,,N,House / apartment,2
182579,N,,Y,House / apartment,2
385109,Y,4.0,Y,House / apartment,2
127027,Y,16.0,Y,House / apartment,2
415197,N,,Y,Rented apartment,2
236129,N,,Y,House / apartment,2
154631,Y,8.0,N,House / apartment,3
337147,Y,3.0,N,House / apartment,3
130980,Y,9.0,N,House / apartment,2
173995,N,,Y,House / apartment,3
248904,Y,18.0,N,House / apartment,2
447509,N,,N,House / apartment,2
346642,Y,6.0,Y,House / apartment,2
356790,Y,11.0,Y,House / apartment,2
328628,N,,N,House / apartment,2
242353,N,,Y,House / apartment,2
446623,Y,14.0,N,With parents,2
380236,N,,N,House / apartment,2
434509,N,,N,House / apartment,1
230896,N,,Y,House / apartment,2
426363,N,,Y,Co-op apartment,2
394297,Y,6.0,Y,House / apartment,2
368268,N,,Y,House / apartment,1
243060,N,,N,House / apartment,1
291350,N,,Y,House / apartment,2
229174,N,,N,House / apartment,2
117764,N,,N,House / apartment,2
374863,N,,Y,House / apartment,2
113622,N,,Y,House / apartment,2
455568,Y,9.0,Y,With parents,2
146150,Y,15.0,N,House / apartment,2
266723,N,,Y,House / apartment,2
157461,Y,29.0,Y,House / apartment,2
209038,Y,8.0,Y,House / apartment,2
104576,N,,N,House / apartment,3
219838,N,,Y,House / apartment,2
253664,Y,3.0,Y,House / apartment,2
150480,N,,Y,House / apartment,2
110057,Y,10.0,Y,House / apartment,2
162006,Y,10.0,Y,House / apartment,3
295849,Y,16.0,Y,House / apartment,3
145939,N,,Y,House / apartment,2
366883,N,,Y,House / apartment,2
323438,N,,Y,House / apartment,3
163680,Y,4.0,Y,House / apartment,2
264718,Y,64.0,Y,House / apartment,2
242922,Y,7.0,N,House / apartment,2
192352,N,,N,House / apartment,2
216748,N,,N,House / apartment,3
173421,N,,N,House / apartment,2
428548,N,,N,House / apartment,3
122625,N,,Y,House / apartment,2
351455,Y,24.0,Y,House / apartment,2
135425,N,,Y,House / apartment,2
394325,Y,2.0,Y,House / apartment,2
392950,N,,N,Municipal apartment,2
248930,N,,N,House / apartment,1
374167,N,,Y,With parents,2
200349,N,,Y,House / apartment,2
256928,N,,N,Municipal apartment,2
347523,N,,Y,House / apartment,3
415608,Y,7.0,Y,House / apartment,2
347066,Y,17.0,Y,House / apartment,2
256822,N,,Y,House / apartment,3
302138,N,,Y,House / apartment,2
106455,Y,23.0,Y,House / apartment,1
149238,N,,N,House / apartment,2
357636,Y,6.0,Y,House / apartment,2
369836,Y,3.0,N,House / apartment,2
421646,N,,Y,House / apartment,3
440232,Y,3.0,Y,House / apartment,3
281174,N,,Y,House / apartment,2
175071,N,,Y,House / apartment,2
227023,Y,18.0,N,With parents,3
292793,N,,Y,House / apartment,2
300072,N,,Y,House / apartment,2
270688,N,,Y,House / apartment,2
106378,Y,3.0,Y,House / apartment,2
299182,N,,Y,House / apartment,2
269566,N,,Y,House / apartment,2
296686,Y,14.0,Y,House / apartment,2
130733,Y,18.0,Y,House / apartment,3
318790,N,,N,House / apartment,2
340173,Y,22.0,N,House / apartment,2
315300,Y,2.0,N,House / apartment,2
345216,Y,13.0,N,House / apartment,3
261773,N,,Y,Municipal apartment,2
131878,Y,14.0,Y,House / apartment,3
444809,N,,Y,House / apartment,3
150607,Y,14.0,Y,House / apartment,2
416145,Y,14.0,Y,House / apartment,2
302070,N,,Y,House / apartment,2
373380,N,,Y,House / apartment,2
451557,N,,Y,With parents,2
135741,N,,N,House / apartment,2
410992,N,,Y,House / apartment,2
119435,N,,N,Office apartment,2
229213,N,,N,House / apartment,2
299445,N,,Y,House / apartment,2
324960,Y,1.0,Y,House / apartment,2
116884,N,,N,House / apartment,3
382204,N,,Y,House / apartment,1
441586,Y,3.0,Y,House / apartment,2
412770,Y,1.0,Y,House / apartment,3
377728,N,,N,Municipal apartment,1
435301,Y,11.0,Y,House / apartment,1
216889,Y,7.0,N,House / apartment,2
347814,Y,18.0,Y,House / apartment,3
232940,N,,Y,House / apartment,3
238556,N,,Y,House / apartment,3
304020,Y,7.0,N,With parents,3
400933,N,,N,House / apartment,2
281332,N,,N,House / apartment,2
359616,N,,N,House / apartment,3
371352,Y,7.0,N,House / apartment,2
272032,N,,N,With parents,2
395486,N,,Y,House / apartment,1
368859,N,,Y,House / apartment,2
350091,N,,N,House / apartment,3
298876,N,,N,House / apartment,1
425523,Y,13.0,Y,House / apartment,2
299314,Y,7.0,Y,House / apartment,2
440125,N,,Y,Office apartment,2
189392,Y,16.0,Y,With parents,2
252266,Y,13.0,Y,House / apartment,3
241892,Y,6.0,N,House / apartment,2
329125,N,,N,House / apartment,2
291515,N,,Y,House / apartment,2
104793,N,,Y,House / apartment,2
133634,N,,Y,House / apartment,2
279120,Y,3.0,Y,House / apartment,2
126633,N,,Y,House / apartment,2
164831,N,,Y,House / apartment,2
149315,N,,Y,House / apartment,2
205171,N,,Y,House / apartment,2
243531,Y,12.0,N,Rented apartment,2
174486,N,,N,House / apartment,2
150166,Y,6.0,Y,House / apartment,2
439795,N,,Y,House / apartment,2
210879,N,,Y,House / apartment,2
201620,Y,4.0,Y,House / apartment,2
275996,Y,2.0,Y,House / apartment,2
183753,N,,N,House / apartment,2
434113,N,,Y,House / apartment,1
138081,N,,Y,House / apartment,2
249531,N,,N,House / apartment,3
315308,Y,12.0,Y,House / apartment,3
218468,N,,Y,House / apartment,2
345171,N,,Y,House / apartment,2
262890,Y,6.0,N,House / apartment,2
222442,N,,Y,House / apartment,2
404250,Y,2.0,Y,House / apartment,2
314218,N,,Y,House / apartment,2
160853,Y,4.0,N,House / apartment,2
180143,N,,N,House / apartment,2
264108,N,,N,With parents,2
249300,Y,4.0,Y,House / apartment,1
151101,Y,9.0,N,House / apartment,2
399350,N,,Y,House / apartment,2
377823,N,,Y,House / apartment,2
323484,N,,N,House / apartment,2
262533,N,,Y,House / apartment,2
414622,N,,Y,House / apartment,1
285153,Y,3.0,N,House / apartment,2
109898,N,,Y,With parents,2
384736,Y,4.0,Y,House / apartment,2
449306,Y,1.0,N,House / apartment,2
275812,Y,14.0,Y,With parents,2
229062,Y,65.0,Y,With parents,2
432355,N,,Y,House / apartment,1
418756,N,,Y,House / apartment,2
327377,Y,13.0,N,Municipal apartment,2
240056,N,,N,House / apartment,2
376955,Y,14.0,Y,House / apartment,2
304021,N,,N,House / apartment,3
276724,N,,Y,House / apartment,2
436632,N,,N,House / apartment,2
199396,N,,Y,House / apartment,2
157085,Y,4.0,Y,House / apartment,2
222724,Y,12.0,Y,With parents,2
169891,N,,N,House / apartment,2
219850,Y,13.0,Y,House / apartment,2
164490,Y,16.0,Y,House / apartment,1
107254,N,,Y,House / apartment,2
395994,N,,N,Municipal apartment,2
259010,N,,N,House / apartment,2
314948,N,,Y,House / apartment,2
250120,Y,3.0,Y,House / apartment,2
384649,N,,Y,House / apartment,2
250437,Y,11.0,N,House / apartment,2
256137,N,,Y,House / apartment,2
327889,Y,7.0,Y,House / apartment,3
448617,N,,Y,House / apartment,2
228949,N,,Y,House / apartment,2
239652,N,,Y,House / apartment,2
107989,Y,5.0,Y,Municipal apartment,2
456163,N,,Y,House / apartment,2
246635,Y,4.0,Y,House / apartment,1
151662,Y,24.0,Y,House / apartment,2
284391,N,,Y,House / apartment,2
448636,N,,Y,House / apartment,2
318352,N,,Y,House / apartment,3
322929,N,,Y,House / apartment,1
384635,N,,Y,House / apartment,2
137328,Y,6.0,Y,House / apartment,2
365779,Y,2.0,N,House / apartment,2
402450,Y,3.0,N,House / apartment,1
375181,N,,N,Rented apartment,2
320872,N,,Y,House / apartment,2
297994,N,,Y,House / apartment,2
354432,Y,5.0,Y,House / apartment,2
228476,N,,N,House / apartment,2
195459,N,,Y,House / apartment,3
217659,N,,Y,House / apartment,2
307725,N,,N,With parents,2
135055,Y,7.0,Y,House / apartment,2
214403,N,,N,House / apartment,2
137381,Y,6.0,N,With parents,1
416524,N,,Y,House / apartment,2
420641,N,,N,Municipal apartment,1
257126,N,,Y,House / apartment,2
326978,N,,N,House / apartment,3
104535,N,,Y,House / apartment,2
230250,N,,N,House / apartment,2
332312,Y,23.0,Y,House / apartment,2
190602,N,,Y,House / apartment,3
364964,Y,20.0,N,Office apartment,2
227375,N,,Y,House / apartment,2
131126,Y,6.0,Y,Office apartment,1
170157,N,,Y,House / apartment,2
198780,N,,Y,House / apartment,1
319673,Y,7.0,N,House / apartment,2
455969,Y,7.0,N,House / apartment,2
435854,N,,N,House / apartment,2
222794,N,,N,House / apartment,3
332538,N,,Y,House / apartment,3
240019,Y,6.0,Y,House / apartment,1
132177,N,,N,Municipal apartment,2
180481,N,,Y,House / apartment,3
386891,Y,12.0,N,House / apartment,3
326976,N,,Y,House / apartment,2
280135,N,,Y,House / apartment,2
446794,Y,18.0,Y,House / apartment,2
204900,Y,21.0,Y,House / apartment,3
227725,Y,1.0,N,With parents,3
168134,N,,N,House / apartment,2
340553,N,,Y,House / apartment,3
217467,N,,N,House / apartment,2
449547,N,,N,House / apartment,2
334824,Y,11.0,Y,House / apartment,2
295011,Y,10.0,Y,House / apartment,2
289938,Y,0.0,Y,House / apartment,2
102220,N,,Y,House / apartment,2
192229,Y,16.0,Y,With parents,2
238896,Y,8.0,Y,House / apartment,3
426117,Y,4.0,Y,House / apartment,1
224402,N,,Y,House / apartment,2
118972,Y,10.0,Y,House / apartment,2
219877,Y,0.0,Y,House / apartment,2
420158,N,,Y,House / apartment,2
316575,N,,N,House / apartment,3
284541,N,,N,House / apartment,2
194459,N,,Y,House / apartment,2
203199,Y,14.0,Y,House / apartment,2
272024,Y,64.0,N,House / apartment,2
377816,Y,7.0,Y,House / apartment,2
241110,Y,14.0,Y,House / apartment,2
389050,N,,Y,House / apartment,2
438263,Y,2.0,Y,House / apartment,2
121751,N,,Y,House / apartment,2
197824,N,,Y,House / apartment,2
418275,Y,6.0,N,House / apartment,2
338864,Y,8.0,N,House / apartment,2
425882,N,,N,House / apartment,2
357934,N,,Y,House / apartment,3
184371,N,,Y,House / apartment,2
148408,Y,14.0,N,House / apartment,2
392519,N,,Y,House / apartment,2
236941,N,,Y,House / apartment,2
191089,Y,22.0,Y,House / apartment,2
294905,N,,Y,House / apartment,2
332533,Y,8.0,Y,House / apartment,1
234772,N,,Y,House / apartment,3
425949,N,,Y,Municipal apartment,1
420597,N,,Y,House / apartment,2
275561,Y,16.0,Y,House / apartment,2
218190,Y,4.0,N,Municipal apartment,1
232258,N,,Y,House / apartment,1
404772,N,,Y,House / apartment,2
326984,Y,2.0,Y,House / apartment,2
334144,Y,64.0,Y,House / apartment,2
262695,N,,Y,House / apartment,2
420780,N,,Y,House / apartment,2
256567,N,,Y,House / apartment,3
210436,N,,Y,House / apartment,3
413581,N,,Y,House / apartment,2
280351,N,,Y,House / apartment,2
419479,Y,12.0,Y,House / apartment,2
218919,N,,Y,House / apartment,2
167102,N,,N,House / apartment,3
265727,N,,Y,House / apartment,2
149901,N,,Y,House / apartment,1
418979,N,,N,House / apartment,2
152040,Y,4.0,Y,House / apartment,2
451323,N,,N,House / apartment,2
319271,N,,N,House / apartment,2
374378,N,,N,House / apartment,2
308953,N,,N,House / apartment,2
293061,Y,2.0,N,House / apartment,1
446527,Y,7.0,Y,House / apartment,2
270290,N,,N,House / apartment,2
211952,Y,24.0,N,With parents,2
163913,N,,Y,House / apartment,1
453977,N,,Y,House / apartment,3
219661,N,,Y,House / apartment,2
112877,N,,Y,House / apartment,1
236539,Y,64.0,Y,House / apartment,2
123784,Y,7.0,Y,House / apartment,1
344990,Y,65.0,N,House / apartment,2
229741,Y,28.0,Y,House / apartment,2
353901,N,,Y,House / apartment,2
290600,Y,2.0,Y,House / apartment,1
142540,Y,13.0,Y,House / apartment,2
314996,Y,25.0,N,House / apartment,2
442495,Y,28.0,N,Municipal apartment,2
286949,N,,Y,House / apartment,1
248682,Y,14.0,N,House / apartment,2
378073,Y,12.0,Y,House / apartment,2
451782,N,,N,With parents,3
197865,Y,15.0,Y,House / apartment,2
211083,N,,Y,House / apartment,3
343340,N,,Y,House / apartment,2
134115,Y,64.0,Y,House / apartment,2
305129,Y,4.0,Y,House / apartment,1
281863,N,,N,House / apartment,2
195181,Y,3.0,Y,House / apartment,2
388663,Y,11.0,N,House / apartment,2
343191,Y,10.0,Y,House / apartment,2
111000,N,,N,House / apartment,2
207402,N,,N,House / apartment,2
412144,N,,Y,House / apartment,2
145387,Y,20.0,Y,House / apartment,2
214613,N,,N,House / apartment,3
190550,N,,Y,House / apartment,2
239965,N,,Y,House / apartment,2
266475,N,,Y,House / apartment,2
447576,Y,2.0,Y,With parents,2
226216,Y,5.0,Y,House / apartment,2
331447,Y,3.0,Y,House / apartment,1
402404,N,,N,House / apartment,2
336267,N,,N,House / apartment,1
435686,Y,14.0,N,House / apartment,2
212042,Y,34.0,N,House / apartment,2
113153,N,,N,House / apartment,2
408187,N,,N,With parents,2
286085,N,,N,House / apartment,2
385295,Y,10.0,N,House / apartment,2
111699,Y,4.0,Y,House / apartment,2
317622,Y,3.0,Y,House / apartment,2
269369,N,,Y,With parents,2
401422,Y,8.0,Y,House / apartment,2
434186,Y,2.0,N,House / apartment,2
409337,Y,14.0,Y,House / apartment,2
390717,Y,6.0,N,House / apartment,3
112858,N,,Y,With parents,2
437465,Y,11.0,N,Municipal apartment,2
248230,N,,N,House / apartment,1
300117,N,,Y,House / apartment,2
416486,N,,N,With parents,2
416459,N,,Y,House / apartment,2
286374,N,,Y,Municipal apartment,2
122600,Y,2.0,N,House / apartment,1
147589,N,,Y,House / apartment,3
239640,Y,14.0,Y,House / apartment,2
397837,N,,N,House / apartment,2
378158,N,,Y,With parents,2
125610,N,,Y,House / apartment,3
154178,N,,Y,House / apartment,3
199409,N,,Y,House / apartment,2
138572,N,,N,House / apartment,2
140789,N,,N,With parents,3
292712,N,,Y,House / apartment,1
204127,N,,Y,House / apartment,2
193306,N,,N,House / apartment,2
316122,N,,Y,Office apartment,2
292879,N,,Y,House / apartment,3
434298,N,,N,House / apartment,2
252030,N,,N,House / apartment,3
343700,Y,9.0,Y,House / apartment,2
302743,N,,Y,House / apartment,1
280078,Y,6.0,N,House / apartment,2
170218,Y,28.0,Y,House / apartment,3
421779,N,,N,House / apartment,2
293724,N,,Y,House / apartment,2
166367,N,,Y,With parents,2
100949,N,,Y,House / apartment,3
393609,N,,N,House / apartment,2
240057,N,,Y,House / apartment,1
434464,N,,Y,House / apartment,2
358357,N,,Y,House / apartment,2
181813,N,,Y,House / apartment,3
375302,N,,Y,House / apartment,2
374588,Y,4.0,Y,House / apartment,2
259954,Y,14.0,Y,House / apartment,2
278951,N,,Y,House / apartment,2
399828,N,,Y,House / apartment,2
169787,Y,3.0,Y,House / apartment,2
347375,N,,Y,House / apartment,2
410079,N,,Y,House / apartment,2
242945,N,,Y,House / apartment,2
401710,Y,15.0,N,House / apartment,3
273435,N,,Y,House / apartment,3
406373,Y,8.0,N,House / apartment,2
107570,N,,Y,House / apartment,3
380751,Y,7.0,N,House / apartment,2
155663,Y,7.0,N,House / apartment,1
452904,Y,12.0,Y,House / apartment,2
350422,Y,16.0,N,Rented apartment,2
378145,N,,Y,House / apartment,2
153684,N,,Y,House / apartment,3
221557,N,,Y,House / apartment,3
393721,Y,4.0,Y,House / apartment,2
345577,N,,N,With parents,2
438987,N,,Y,House / apartment,2
112883,N,,Y,House / apartment,2
271632,N,,Y,House / apartment,2
432909,N,,N,House / apartment,3
344033,Y,64.0,Y,House / apartment,1
264990,N,,N,House / apartment,2
304145,N,,Y,House / apartment,2
426434,Y,1.0,Y,House / apartment,2
145462,N,,N,With parents,2
388974,N,,Y,House / apartment,1
276765,N,,Y,House / apartment,2
246212,N,,Y,House / apartment,2
234170,N,,Y,House / apartment,2
452075,N,,Y,House / apartment,3
138788,Y,2.0,Y,House / apartment,2
452798,Y,1.0,N,House / apartment,2
454634,N,,N,House / apartment,2
426266,N,,Y,House / apartment,2
233075,N,,N,House / apartment,3
138830,N,,Y,House / apartment,2
353950,N,,Y,House / apartment,2
241753,N,,Y,House / apartment,3
414439,Y,65.0,Y,House / apartment,2
384987,Y,22.0,Y,House / apartment,2
233845,Y,7.0,Y,House / apartment,2
394713,N,,Y,House / apartment,2
450090,Y,13.0,Y,House / apartment,2
110229,Y,5.0,Y,House / apartment,2
426525,Y,18.0,N,House / apartment,3
110834,N,,Y,House / apartment,2
104287,N,,N,With parents,3
170479,N,,Y,House / apartment,3
177151,N,,Y,House / apartment,2
177522,N,,N,House / apartment,2
209294,N,,N,House / apartment,2
266562,N,,N,Office apartment,2
308047,Y,16.0,Y,House / apartment,2
